,arxiv_link,pdf_link,title,authors,abstract,submitted
1693,https://arxiv.org/abs/1505.04470,https://arxiv.org/pdf/1505.04470,On the Control of Fork-Join Networks,"Authors: Erhun Özkan, Amy R. Ward","Abstract: Networks in which the processing of jobs occurs both sequentially and in parallel are prevalent in many application domains, such as computer systems, healthcare, manufacturing, and project management. The parallel processing of jobs gives rise to synchronization constraints that can be a main reason for job delay. In comparison with feedforward queueing net… ▽ More","Submitted 13 June, 2016; v1 submitted 17 May, 2015; originally announced May 2015."
1694,https://arxiv.org/abs/1505.02759,https://arxiv.org/pdf/1505.02759,"How Resilient Are Our Societies? Analyses, Models, and Preliminary Results","Authors: Vincenzo De Florio, Arianit Pajaziti","Abstract: Traditional social organizations such as those for the management of healthcare and civil defence are the result of designs and realizations that matched well with an operational context considerably different from the one we are experiencing today: A simpler world, characterized by a greater amount of resources to match less users producing lower peaks of r… ▽ More","Submitted 8 May, 2015; originally announced May 2015."
1695,https://arxiv.org/abs/1504.07974,https://arxiv.org/pdf/1504.07974,Nonlinear Markov Processes in Big Networks,Authors: Quan-Lin Li,"Abstract: …various large-scale networks in many practical areas such as computer networks, internet of things, cloud computation, manufacturing systems, transportation networks, and healthcare systems. This paper analyzes such big networks, and applies the mean-field theory and the nonlinear Markov processes to set up a broad class of nonlinear continuous-time block-st… ▽ More","Submitted 5 April, 2016; v1 submitted 15 April, 2015; originally announced April 2015."
1696,https://arxiv.org/abs/1504.07766,https://arxiv.org/pdf/1504.07766,A multi-class approach for ranking graph nodes: models and experiments with incomplete data,"Authors: Gianna M. Del Corso, Francesco Romani","Abstract: …We propose models and ranking algorithms which can be used with little adjustments for a large variety of networks (bibliographic data, patent data, twitter and social data, healthcare data). In this paper we focus on several aspects which have not been addressed in the literature: (1) we propose different models for ranking multi-parameters data and a clas… ▽ More","Submitted 29 April, 2015; originally announced April 2015."
1697,https://arxiv.org/abs/1504.04644,https://arxiv.org/pdf/1504.04644,Gender Issues & Information Communication Technology for Development (ICT4D): Prospects and Challenges for Women in Nigeria,"Authors: Kwetishe Joro Danjuma, Bayo Mohammed Onimode, Ochedikwu Jonah Onche","Abstract: …is a compendium of interrelated applications, products and services that can either deepen or alter gender equality. It has successfully transformed education, businesses, healthcare, entertainment, politics and good governance within the Global North; providing equitable access to developmental framework driven by ICTs. However, in drafting the core develop… ▽ More","Submitted 17 April, 2015; originally announced April 2015."
1698,https://arxiv.org/abs/1504.04309,https://arxiv.org/pdf/1504.04309,Preprint Clinical Feedback and Technology Selection of Game Based Dysphonic Rehabilitation Tool,"Authors: Zhihan Lv, Chantal Esteve, Javier Chirivella, Pablo Gagliardo",Abstract: This is the preprint version of our paper on 2015 9th International Conference on Pervasive Computing Technologies for Healthcare (PervasiveHealth2015). An assistive training tool software for rehabilitation of dysphonic patients is evaluated according to the practical clinical feedback from the treatments. One stroke sufferer and one parkinson sufferer have… ▽ More,"Submitted 29 July, 2015; v1 submitted 16 April, 2015; originally announced April 2015."
1699,https://arxiv.org/abs/1504.02255,https://arxiv.org/pdf/1504.02255,On mining complex sequential data by means of FCA and pattern structures,"Authors: Aleksey Buzmakov, Elias Egho, Nicolas Jay, Sergei O. Kuznetsov, Amedeo Napoli, Chedy Raïssi","Abstract: Nowadays data sets are available in very complex and heterogeneous ways. Mining of such data collections is essential to support many real-world applications ranging from healthcare to marketing. In this work, we focus on the analysis of ""complex"" sequential data by means of interesting sequential patterns. We approach the problem using the elegant m… ▽ More","Submitted 9 April, 2015; originally announced April 2015."
1700,https://arxiv.org/abs/1504.02255,https://arxiv.org/pdf/1504.02255,On mining complex sequential data by means of FCA and pattern structures,"Authors: Aleksey Buzmakov, Elias Egho, Nicolas Jay, Sergei O. Kuznetsov, Amedeo Napoli, Chedy Raïssi","Abstract: Nowadays data sets are available in very complex and heterogeneous ways. Mining of such data collections is essential to support many real-world applications ranging from healthcare to marketing. In this work, we focus on the analysis of ""complex"" sequential data by means of interesting sequential patterns. We approach the problem using the elegant m… ▽ More","Submitted 9 April, 2015; originally announced April 2015."
1701,https://arxiv.org/abs/1504.01356,https://arxiv.org/pdf/1504.01356,Towards the fast and robust optimal design of Wireless Body Area Networks,"Authors: Fabio D'Andreagiovanni, Antonella Nardin","Abstract: Wireless body area networks are wireless sensor networks whose adoption has recently emerged and spread in important healthcare applications, such as the remote monitoring of health conditions of patients. A major issue associated with the deployment of such networks is represented by energy consumption: in general, the batteries of the sensors cannot be eas… ▽ More","Submitted 24 June, 2015; v1 submitted 6 April, 2015; originally announced April 2015."
1702,https://arxiv.org/abs/1503.06250,https://arxiv.org/pdf/1503.06250,Fast Imbalanced Classification of Healthcare Data with Missing Values,"Authors: Talayeh Razzaghi, Oleg Roderick, Ilya Safro, Nick Marko","Abstract: In medical domain, data features often contain missing values. This can create serious bias in the predictive modeling. Typical standard data mining methods often produce poor performance measures. In this paper, we propose a new method to simultaneously classify large datasets and reduce the effects of missing values. The proposed method is based on a multilevel framework of the cost-sensitive SV… ▽ More","Submitted 20 March, 2015; originally announced March 2015."
1703,https://arxiv.org/abs/1503.06154,https://arxiv.org/pdf/1503.06154,Relationship-Based Access Control for OpenMRS,"Authors: Syed Zain Rizvi, Philip W. L. Fong, Jason Crampton, James Sellwood","Abstract: …access control paradigm for application domains in which authorization must take into account the relationship between the access requestor and the resource owner. The healthcare domain is envisioned to be an archetypical application domain in which ReBAC is sorely needed: e.g., my patient record should be accessible only by my family doctor, but not by all… ▽ More","Submitted 20 March, 2015; originally announced March 2015."
1704,https://arxiv.org/abs/1503.05123,https://arxiv.org/pdf/1503.05123,Prediction Using Note Text: Synthetic Feature Creation with word2vec,"Authors: Manuel Amunategui, Tristan Markwell, Yelena Rozenfeld",Abstract: word2vec affords a simple yet powerful approach of extracting quantitative variables from unstructured textual data. Over half of healthcare data is unstructured and therefore hard to model without involved expertise in data engineering and natural language processing. word2vec can serve as a bridge to quickly gather intelligence from such data sources. In… ▽ More,"Submitted 17 March, 2015; originally announced March 2015."
1705,https://arxiv.org/abs/1503.01418,https://arxiv.org/pdf/1503.01418,Poker Cash Game: a Thermodynamic Description,Authors: Marco Alberto Javarone,"Abstract: …i.e., as a `skill game' or as gambling. Nowadays, its classification still represents an open question, having a long list of implications (e.g., legal and healthcare) that vary from country to country. In this study, we analyze Poker challenges, considering the cash game format, in terms of thermodynamics systems. Notably, we propose a framework to rep… ▽ More","Submitted 4 March, 2015; originally announced March 2015."
